"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"96598d75d381a4e8c3137795a7b490253a26ec80"
"072942b687ad181ddf86e1ed2957cd0b781aa48d"
"b9dd6f642d8acfbd344d74869a9a9535e48b25bb"
"640f3cb6b0d2890afdf94fc26b829a5b73edb365"
"13f03e86cd4002ee958469300054422c4842ac21"
"a6e514686d607fcff9cb16d627d8013b34e771d0"
"82aed1a598f3d0d1a34854426dc52d478415e58a"
"d77775826a7a8a9c6c5138af2958f607f29da7e2"
"a89d81043e27ab3cfca4e73712cadf8d4121ac2a"
"e99d640e5fe94c65132379307f92d7180bcde8e7"
"86e8d33851fe2ea38e6383cd699826e503477cf1"
"10856b9bace531c3f83b5ace3477732f2ddf9414"
"0c021a49e8411c26390fe05f7edff026fad9e454"
"2692ed95318e5379f5c4edb002f1d30260910487"
"be38007b411050f1d94b5e403d932692428feded"
"0b35d340857cf9ff302b26343dc0d81f7e251bb7"
"377016bb1c82944d194725efe16ea97d2ee62f67"
"4833ac9b36670255ed2312147b0a16a73331b950"
"b3f129cabf4b22980c0096859ea68351b6dc14b1"
"8dd73db27ac7a679eda7586e1364628234581046"
"b6a558c500aa87e039a6b6d5886146dbc132e4cb"
"bacab36c247bf3043168f80adf3ca80eec23c2cf","RENAME","{Function Compare(void, void) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:802}","{Function compare(void, void) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:762}","3","3"
"bacab36c247bf3043168f80adf3ca80eec23c2cf","RENAME","{Function RepIndex2LocalIndex(MultiRateAdaption, int32_t) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:781}","{Function rep_index_2_local_index(MultiRateAdaption, int32_t) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:741}","11","11"
"bacab36c247bf3043168f80adf3ca80eec23c2cf","RENAME","{Function getLocalIndexFromBitrate(MultiRateAdaption, int64_t) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:793}","{Function get_local_index_from_bitrate(MultiRateAdaption, int64_t) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:753}","8","8"
"bacab36c247bf3043168f80adf3ca80eec23c2cf","RENAME","{Function LocalIndex2RepIndex(MultiRateAdaption, int32_t) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:770}","{Function local_index_2_rep_index(MultiRateAdaption, int32_t) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:730}","10","10"
"bacab36c247bf3043168f80adf3ca80eec23c2cf","CHANGE_SIGNATURE","{Function MultiRateAdaption_init(MultiRateAdaption, RateAdaptConfig, HisState, PlayList) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:835}","{Function MultiRateAdaption_init(MultiRateAdaption, AdaptiveConfig, PlayList) at ijkmedia/ijkplayer/ijkavformat/ijklas.c:783}","59","50"
