"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"4f900c35bc01e12b948703b9e4b4f5d0e803f073"
"a4d142137332e449c2e037fa123a9d477d22093a"
"379d22ce8418448ade3d410e5c76dd2ca0c7a8cf"
"db6071b5216ac58976f8ab8181ff6eab02dfa8be"
"a8a188e1fc8568185c2ca460b5a2e800e9cac4bd"
"806f2d3533ec5bbf6b4d598b36b1c9de7e786659"
"f2b250c150b947c3b2341796b2ce44dd94002055"
"4080abecd6f7b2ce6f7e6a6d1801d3d9fcfa9a58"
"eafaff9443daebba1f4e1a5b2a217b993f066360"
"941e70ab38d01d067b7bbbcdf8553893a9ca8b49"
"68eab91b147dee98873b54e97296a36301191d72"
"fb80f84fc7aac043db63e27948a54ce94fcf0da3"
"33837abb81510d25088375bbfd74baba16ea2ed1"
"82577ac09005cf949e125ebe9bb4561002768e5a"
"c9fe3cba39fda954e532424c2c082da915320da9"
"f298beb2d973debe7ac080aecd28df543678adcf"
"588347a088625b5c16eedbc5f3a7a1189a427e25"
"87bc106b8790d5beaccc46555538424fccb1f50f"
"47c0dae188162798c50fdb2580d852ceec89f2ec"
"1f0d41aa4d1a3b36e9640e5e8e64c030c71ed613"
"8d3da814c03e06ce331e7022b87500943b57fa4e"
"38ad0806d7270926ff6fc5c23092aa3e822f386b"
"a07997bf8124b8aac516f8f70388e86fd24f4a2b"
"98c151b0e55e25217334a94c17102ea8382027f2"
"d3aa7b889f572237467156f3c6bc3c68ef45e9c4"
"9dfb7bd7d44ac99bc4d7233cef00e0e6e0743905"
"2e828dd98feeec5bab5ea85f0661638524004a01"
"da3b7d5ee3afb5ae8e97a906d114b56242a5ff27"
"b675deeeb175b6434bf6abaa747ca3a471eb18ad"
"7319db44fc835d04616369b7b61c33e57960dcde"
"240afe50a1d3790d1570ad7bbc16f03bc8512b47"
"e7f9abdc910bbb37d04e8e65e9bad5f36fa074e1"
"0346206d3eab2a8e659be0dd52aea6fc7b0ebb06"
"f4f5f0a009f6335ad13b8651bf43a216442c49a7"
"aae85926504e448637c336aaf41b2c1ed1a6b78b"
"42f5654b69244b5892ff2c2eba8d838064d2cd9f","EXTRACT","{Method run() at test/fiber/scheduler.rb:68}","{Method run_once() at test/fiber/scheduler.rb:68}","66","61"
"180020e1e53b96a3080f3ac731cb32bbbdee31d5"
"7259c18c3aa89ce282a5f7ebad68c62980c605d5"
"d490247df22fc1e800a6590fba52c5801b94302e"
"21f9a647fb7405e0a22656ed6405f86811a22a1f"
"bd64cf00a2e9c295b854c8a4bbb79672bfa1654a"
"2491a504ffd73e8fabad49fce020fcda484f0be2"
"e5e4175dbddb83eb5a53ec0d0cf3a5d0026c7bb9"
"da2c67388ab7db8102bd8fba6f8ed43df713ad66"
"bbef73b2ff1fba2d72d16f5ee582063e6b6e8a1f"
"734dab5ec885107b9d1da81d5d071927e59fddee"
"a7dc53b91c8475323b34d5a332fdb25d190e277d"
"8f9838476dc8cc857859a0a93da285d792be7d3b"
"791acc5697afc8f256e652169f7c85a3d90b3f06"
"65995c22f892e103fdf2601fdccd0202483a4fca"
"c4c909b538a2114491be0785ec4aa3d26d2916c4"
"d396a66a82992d4ff3f4d52a6e7c493b560ae9b2"
"f559a9106c703c3ecadefa2f2eb26290b9ffa7fe"
"ffe99a56de887bbc24e6ff63cd93f6a88fdd1cf4"
"9a2710013c52d81174fa289b9002df1be379d39d"
"dce716e25b5101cc57ab0699db9265d961d59d82"
"addeafdd5b9e2404eef555f523bc92a6c373d294"
"8296524fd6cf2fb9ae1eca4be722fe9ee2c26f37"
"2bc9b5a85454d2536d18be32e0302842bde18a3f"
"fb72ff7be0b927cdad518da4eca041c191a91404"
"109ddd291ebc4f07f786e7b4ed277b20e3faaa8a"
"8132b3d1d8abbe38810a1e268c59b6d49e46d9a1"
"f01fd2bde2c79dd4f3e23154c953baca623b6460"
"02ca507aa3fe45640ace494e5440d9e8bfd5a517"
"7ecd369a87d65879f98d95d726772238c1dabc16"
"3269ae1b0d1aaa78d12b1527a2f6b095e148c5d3"
"ee7923288fd4915199954f615980e516750cb8bb"
"786f67393875b0a5089da73504ac57179e8ef829"
"be12e19856c95ac722efa944af74122a9b2a6bef"
"834adc358ae967dfa52890a9abba551a070ab75e"
"2b057859414d1ccfa4d88a898d27defc8c74dc1c"
"8c4f79d5f30fb2fe647c4f3fd262a5fdeacaeca2"
"00b91c727fdd0dd3bcd970dd4bc6c2b598cf4e1b"
"3e189ddb9db486d1bc7d5c15f395017b4fb0c136"
"dc406af9cb9a269ae550483fa1278eedf297fb92"
"a523e9d872d51e64eecbf3feeaa8d4d8769f72bd"
"ec28bd75a869c2e525388582370239a9ff8c19e7"
"65dbd571c1e0aae3b0919ae6e64704726f18b265"
"930afa1c7ba747658cc4253c2cb6a367d7a6a36b"
"b0c9286d98929db56514d8009040fe206b3d310f"
"ea415e9636d3be8890d5dc97cf0b67fc95403a46","EXTRACT","{Method connect() at lib/net/http.rb:1660}","{Method timeouted_connect(conn_addr, conn_port) at lib/net/http.rb:1775}","136","21"
"f179885d3c454c6a98c23b2a977480657bb0f676"
"bf2b9c09473ee1a49766c6d7c6e1d683236a13ee"
"95ea3bd5ee9abc9e32c68e6a4fe2d795d853d907"
"1cad20e2d5179b283cbb1aabe2496449f8edcbcb"
"1e7373ef3061a3e0f3010ee580e5d4f80baf2e1a"
"b35aff5813193a1f676bb1ff7b390797a892ad4e"
"479185daa140f9d5894e9c254f2f881d36df1ddc"
"5f6b31c23ff1eefdf3cd5807ce5f80abf24eb1b2"
"e822209d3e3dfde39a7d6818951869606ae8cbf0"
"d3a9a17b6f908a64d8cf7b35c5e7337be3fc7cc5"
"02cddcc2be3150fad1da37ebdeb6e2d9ec29306c"
"d105709f2b989c03261371306b08f8fc5ccaa680"
"412895ae84c204466f085d1aae6ca90db88e255a"
"6d0c9598f5c62901e0bd9c39e34f0aa2fc7846ed"
"8d8159e7d87e4fd1594ce2fad3d2653e47fb1026"
"7d9558f99b5bb8279c138860670b56735a28a3e4"
"1d3fe2c382fd543bf12b2e12c2633162ea4b3a0a"
"de2c2bd60fdce52cc7ba38a25f3e9436442af604"
"d9aced864bed7183059785c3aaf37ae835434f4a"
"2aaea665bb19be8ed64605ec9aa5c990fddbd2ce"
"5062c0c621d887367af8a054e5e5d83d7ec57dd3"
"6fe1c1591106ef428f42cd5601be1cab994dae9a"
"4c893e2ff1077b977483da14c0540e9247b87c7e"
"f2cd772329b8d07e29ed114480ff99ad36acbd75"
"3730022787086852fa2fbc94ffda6ec8c8fbc0b3"
"29a12297c3594ed24102d62e16dfd6d4e5e328f3"
"cf12aff0593a0aa70d957b96f03df8288c025938","RENAME","{Method test_fs_setter() at test/ruby/test_string.rb:2764}","{Method test_rs() at test/ruby/test_string.rb:2775}","11","12"
"465a86c3417d2936c311d9571aa9b6494a83eed8"
"8099e9d2d1b47ef4ce2fa184bea079a270ceb466"
"b872fbe3dd3fe2601e4cddfd3179b5166dc121d4"
"7f41c3e7b1373f35cc073241b3773289be9be03e"
"f8231dacd570e8c96c385fb9691719756b1dbc7d"
"6917321686ad99551925d87ef353ddb21149d3db"
"d343968ec3a899a29ff4e330dc914d67972ebe85"
"d58a45d32ffe8afed1685e54017fb81cea898867"
"932762f29457ad1def6fbab7eca7bcbeeb58ea5c","CHANGE_SIGNATURE","{Method initialize(proxy_uri, cert_files) at lib/rubygems/request/connection_pools.rb:10}","{Method initialize(proxy_uri, cert_files, pool_size) at lib/rubygems/request/connection_pools.rb:10}","6","7"
"932762f29457ad1def6fbab7eca7bcbeeb58ea5c","CHANGE_SIGNATURE","{Method initialize(http_args, cert_files, proxy_uri) at lib/rubygems/request/http_pool.rb:12}","{Method initialize(http_args, cert_files, proxy_uri, pool_size) at lib/rubygems/request/http_pool.rb:12}","7","9"
"0af85a1fe291856d6b3d2b3bb68e6edb8cb44b4f"
"3efd8c6764a5b324b7d04a12443c2f18dd74181b"
"19f0df04ff733f687bf33ebd9c85285c5e733253"
"c764269fbc4e2e58cea7c3880fa1485c7d2db123"
"0e7e6858e3a3689708371028cb1553317b905bb0","CHANGE_SIGNATURE","{Method initialize(class_loader, strict_integer) at ext/psych/lib/psych/scalar_scanner.rb:30}","{Method initialize(class_loader, strict_integer, parse_symbols) at ext/psych/lib/psych/scalar_scanner.rb:30}","5","6"
"0e7e6858e3a3689708371028cb1553317b905bb0","CHANGE_SIGNATURE","{Method unsafe_load(yaml, filename, fallback, symbolize_names, freeze, strict_integer) at ext/psych/lib/psych.rb:272}","{Method unsafe_load(yaml, filename, fallback, symbolize_names, freeze, strict_integer, parse_symbols) at ext/psych/lib/psych.rb:272}","5","5"
"0e7e6858e3a3689708371028cb1553317b905bb0","CHANGE_SIGNATURE","{Method load(yaml, permitted_classes, permitted_symbols, aliases, filename, fallback, symbolize_names, freeze, strict_integer) at ext/psych/lib/psych.rb:369}","{Method load(yaml, permitted_classes, permitted_symbols, aliases, filename, fallback, symbolize_names, freeze, strict_integer, parse_symbols) at ext/psych/lib/psych.rb:369}","10","11"
"0e7e6858e3a3689708371028cb1553317b905bb0","CHANGE_SIGNATURE","{Method to_ruby(symbolize_names, freeze, strict_integer) at ext/psych/lib/psych/nodes/node.rb:48}","{Method to_ruby(symbolize_names, freeze, strict_integer, parse_symbols) at ext/psych/lib/psych/nodes/node.rb:48}","3","3"
"0e7e6858e3a3689708371028cb1553317b905bb0","CHANGE_SIGNATURE","{Method safe_load(yaml, permitted_classes, permitted_symbols, aliases, filename, fallback, symbolize_names, freeze, strict_integer) at ext/psych/lib/psych.rb:323}","{Method safe_load(yaml, permitted_classes, permitted_symbols, aliases, filename, fallback, symbolize_names, freeze, strict_integer, parse_symbols) at ext/psych/lib/psych.rb:323}","15","15"
"0e7e6858e3a3689708371028cb1553317b905bb0","CHANGE_SIGNATURE","{Method create(symbolize_names, freeze, strict_integer) at ext/psych/lib/psych/visitors/to_ruby.rb:15}","{Method create(symbolize_names, freeze, strict_integer, parse_symbols) at ext/psych/lib/psych/visitors/to_ruby.rb:15}","5","5"
"8f7d821dbae8bba00e1e905bbda1b639998288aa"
"e96bbd718e4aef81c749080016a44364a2b8e8c9"
"b79ef73a3bb911c8d5ac9016092eab08b146fb3a"
"b43e66d3b37d4bd029a90dbee376e475aed79d2a"
"f1670733249fb30d755bad1f88c0e54b26bdf49e"
"612a66805f35b2c732ec843d78f1dcad5c6456cd"
"d7e55f84f2bd62d302b29513d4c4dc8ae9aef96f"
"2b23b05bf2c0f30f2c4ee9bb3030fa58f2cba3a6"
"a773bbf0cc35cd4b73509edd58a0757d06abaca6"
"9913d8da1ffcd00e8c648ac52abefdc086662797"
"8d1a6bc48b1a45cacd8b1f1c42f71d5967a27bba"
"228d13f6ed914d1e7f6bd2416e3f5be8283be865"
"fd02356e36198b5bb0bb64f303a716a4ada9ed15"
"d5c7cf0a1a1d2a72421b9a166e19442f89b99868"
"ed31a0caa88006afa507fd387e3f84ad8b8ddb00"
"f9cd94f17d6fef49f1ee5cbb8f66839f0d7a5db9"
"fcf3939780972d587b18afc26c4abd2da2c0b7ec"
"d7dffcdbeeee81bb3bbe63b86620cb682eb3ab23"
"20fc8aff05ce857f3d3b759d92f1941132398b65"
"94581b1ffde5e2afeba4631152955c18ec52ccf0"
"208271e3723653cd4cb9cd2eb4a6c631eee0b09c"
"b78db63be4d078b7ac29c8e9fcb40cb20d232265"
"5770c186d1e9d8e7202c83763c9619faa1f4c97c"
"05383a1de2f2afe263ab894e851eca51e40bb543"
"32c7c3c19aa7c9c3fda10a9520d29e244baeaa6d"
