"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"fdf08d278c53b9d15723226890d489994e927fa2","CHANGE_SIGNATURE","{Method new(Repository) at app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java:168}","{Method new(Repository, String) at app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java:160}","6","7"
"d76038940c3c782c2c3b64846b883ec2f1e06ae7"
"5de40e71cabccd67f04dd326e55fa1829fca47ad"
"bb9aeecc23a9f15e47228d5cb4f6611b3851504b"
"7c3551d9408e910c370a60ca858fda0c4ba520bc"
"60713bf3c8c8214c8f41b6fee9a609075fdf29dc"
"4d778f482b358d095a3b32e60657eeb41502e28b"
"0bd52b678849b5edf2dd558aaadb702afbb4bc9e"
"bfdba876ca6da893ee27ee409242aa01b8d0abe6"
"45a901c7a981c86608160c924cd8369eea230ce2"
"bfb23619c18a0a60f784a9f497b437d4c108a6d7"
"91448d60133cdb05ea51fe5edfb385c79190f8e6"
"12d44142b724191884616d0c94e5e23bda8868ef"
"c93115644020d6b7be6784aed37a21b11d8bd523"
"b5b36d835fb12342809da7ac8b0c20205a3562ef"
"90401de9d8beb8b7528ce88650c23ab06c8257bd"
"a96cbcc8f5523ba676e2ff7b38e8cab52ca7f9b1"
"a5cc17a025a7bb870a4e501fb8082707b7a3d1c2"
"f0127de5dd9702dff2943d2b02efa20eb408ebf2"
"2911fdd74a743069f2a902a373ab64247fd8c637"
"09f18044d2b33e8038c3449154ef79008f59812e"
"edae9d975c573354ef47397608e8b243e64eee30"
"9ced1d365ce8a88493474a430fc9d0e8a745a1cf"
"e105f070c6f36c1ebc6fc07c77982202f6c8193b"
"36c0c532d3febd15bc8bdb36fe53d5788f8880a1"
"55ca61700ba4167f3c2e528e8ba167678acba02f"
"d7f0596a6b33d9f2be9810eb34546bfd33525cf4"
"818af599e9fa538fa629e24d1a49b659243e00cc"
"f506723edbcc8f2e8056b3a09fa78a65f104a40b"
"e9af9d73b01427fcf01a4c67186511af10507b82"
"fa91859a3c4fcdf8c5e5bfd53f79623e3e37c748"
"a2374cfd2ce2d624a94e4a73f0f7ce68259a5747"
"50f783635da042a46f4fb8c8d774e341a7b6ff1a"
"fe148028b1e662cf482f3dbbb1d115f866e735e1"
"ea22ce3b4df9cf5ffe487d0258900e0fc99e8fca"
"be5c3138f38f5e128f431244e643933c748c676e"
"946c8ca3a684f58ff242e93038ea6f19d110b0e5"
"4e4af99b6adf9b601be3958bbe6b335642b16937"
"71a73be14f65ab3aee0b1491f098e313808d71d4"
"796face0316d2a0be2c293e109649c09b8f1f66c"
"102449173d5e0abc946d0306f724b77683d19b41"
"591b01f3e852cf2eb5930efbd686d03546afcc1b"
"6f17914499846d04b122aea6d38ee86ef98eb88a"
"335ad57fe7292b6ac0565adfebd899b35ef033ac"
"aff5725b8e76be10c0bf7b954e645b224e81b49d"
"1433387831c0f25d43d8a420d07b066bb1d2d3d6"
"844df0c5c1c4037bec9cac32e8e5e7df69c31b6e"
"409241b2f5eed605cb12ffb81d290a3c4c0fdb61"
"47b0f38b6ce769c3629ef512038e063c6983d959"
"1a35becda37d744ad5c44715117949dbfc89ff64"
"886e64f48f7d7ef619bb75b2cf581d995c20dde1"
"bf53c5d8582b48cbb12109058f3a47c07a3b1f27"
"c4ecfcbac5ca28930330de4f57af1f197a0ca3d6"
"144f0d9ec5eb46e744043e4df04756c5404e38b5"
"827bdfe79cc1e74912f843e02f414734c1ebb7ea"
"c1be049e4d15670b808ceb7efb31a3383bc7e79b"
"4bf8ff2cf92e4e1dea70d2efaf96d1cbf89cb22c"
"ef9a1c31bedb49b4e57c69ab1a74a9f1fb1b0ff4"
"3f011386710cdda3f664e417adb064c3b349448d"
"1e32f27bc067182b855d5d82c87ec5ef56dda728"
"8ce9bf61a045dbecb9202d35d81ca189b2c49e73"
"43d6e6d5acd3308626aca05a5559e0128def9ef0"
"a91f53d63075e92f3991657837e38f926d058c98"
"63b64b841221e4f613783354bd1f92b4e16f9c5f"
"caf0e93fedca5e3b9acc0b5b37b3e36718383654"
"5df65098718c1219780f7a903b22fcbdfd40d5ba"
"f04c699681d2834d127b726c1231b1a797676e99"
"0daaae1878a3a6ee181ee422d51e9787c23108eb"
"7fbeb2c69cac7398fc7f3b04f6b06a1e7aca64b3"
"8f1267b7f014b4f2644d085c50316430d0544430"
"dbc5c17043c737055eb9674468fc2394245aeb26","CHANGE_SIGNATURE","{Method store(SQLiteDatabase, List) at app/src/main/java/com/github/pockethub/android/persistence/PersistableResource.java:52}","{Method store(Database, List) at app/src/main/java/com/github/pockethub/android/persistence/PersistableResource.java:46}","1","1"
"6548cd92d2dfdff089da8ec6c55c9337443a29ac","MOVE","{Class DialogFragmentHelper at app/src/main/java/com/github/pockethub/android/ui/DialogFragmentHelper.java:34}","{Class DialogFragmentHelper at app/src/main/java/com/github/pockethub/android/ui/base/DialogFragmentHelper.java:34}","107","107"
"6548cd92d2dfdff089da8ec6c55c9337443a29ac","MOVE","{Class FragmentStatePagerAdapter at app/src/main/java/com/github/pockethub/android/ui/FragmentStatePagerAdapter.java:27}","{Class FragmentStatePagerAdapter at app/src/main/java/com/github/pockethub/android/ui/base/FragmentStatePagerAdapter.java:28}","48","48"
"6548cd92d2dfdff089da8ec6c55c9337443a29ac","MOVE","{Class MarkdownLoader at app/src/main/java/com/github/pockethub/android/ui/MarkdownLoader.java:33}","{Class MarkdownLoader at app/src/main/java/com/github/pockethub/android/util/MarkdownLoader.java:33}","25","25"
