"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"51de3f77f73d4491e1c6350a7bde3853a5a5b6bf"
"5d18eb1cfbf51efcc8ef15e19efa5d4cecdc9e01"
"0fd1f8a3339bbf0a28564addfb199909f3df0a8f"
"bff14e6f0dc08f6ee65345e232cf407990896e5f"
"6b28009fd08563eed648334d3d030acdd12818d3"
"55b67dd587e73054906f979f2a7fa61c8543c5f5"
"3580b2642ffda52d58c3674aa3f1c3798a7d8e21"
"cf94150bd30d0894c81bf580ce57fbd185ce1b72"
"5251d645ed4d81e6570896540c362ca344e82c86"
"c1b16fae424af61c241686ca73745c5dc9202b01"
"cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8"
"3aef13f812f9c459a86874130f2f42e68320ec11"
"9b60d5c1bbe3767e524bfad5427e1e0f173c66d1"
"8b33f4251a2db556af3a462635fe7b71ff5f2b32"
"161536cdacc0e73c173bf0a5f90e3d1d8174d16e"
"e5518bdd61b5d2786d8664833da82cb498fdc9fe"
"795b37c2f65f0eed392acf1d69b95face0b6cc94"
"89d57024c674bf2cab39f6a574007b5f13b33c95"
"d98857e4d3261b1bc4c2cd43f6eab8815e1cb621"
"07be79e70d9f1e83ed266a7e0bf75d430287e9fa"
"1bc9362f1baf8d2aba68dd413dfca7e344fb1dda"
"3005edd1dd22bdbfbd29bc758b6dc150cfffe39a"
"c44d9cdb5314ffe6210c8ce5d739e471e3ada257"
"449ac8087e9ef975e25f31c2c384ce83aa3b63b1"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method replay(CacheDisposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:210}","{Method replay(CacheDisposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:221}","74","74"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method remove(CacheDisposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:170}","{Method remove(CacheDisposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:181}","34","34"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","CHANGE_SIGNATURE","{Method new(Observer, ObservableCache) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:357}","{Method new(Observer, Multicaster, Node) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:374}","5","5"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method onError(Throwable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:312}","{Method onError(Throwable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:323}","7","9"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method onSubscribe(Disposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:286}","{Method onSubscribe(Disposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:297}","3","3"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method onNext(T) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:291}","{Method onNext(T) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:302}","18","18"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method onComplete() at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:322}","{Method onComplete() at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:335}","6","8"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","INTERNAL_MOVE","{Method add(CacheDisposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:146}","{Method add(CacheDisposable) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:157}","18","18"
"30b1c8022dc1c241e5eb6fc8a1c90ceddefdd18d","EXTRACT_MOVE","{Method new(Observable, int) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:94}","{Method new(int, Node) at src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableCache.java:146}","9","5"
"f07765edac25ccc110802add8a879d77208f09b9"
"c6933da71d0dce9da443ba339ab4bd45503cac11"
"fd65ac59590772385efb06ae200d0cd9d85d028f"
"2bb2f1dd7556fc96dcc27eeb19214ca8fe896e1c"
"2e066505a104f3326bb31a960047b0c183b3d027"
"9cd6b9ebb458e1ebd713abdec1ae7a76d61c510d"
"70e145bc0b96b65243741db7491091662a3ad7a5"
"6bb25c157e61db39506a70aa95d90f4bec3a8703"
"89f1e52d88fca5461f6a6080a5ff64d011498298"
"7f49c5b3ca441c766e311839eaafa425fafbf2da"
"599202e07fab34b8a80d1f982b534861cfcc6774"
"a7c809aaa389cf22a1b3d4dd5f91c243c1e81a68"
"d06a16ed81ea58a175024c078e803ea03fe246a9"
"a0dc1946d04db4eb7206f9e54710597b32092ffe"
"568b8ac4a79267a79775d7478b2fbc713d58364c"
"1b359adf0133c7a9f04fecaaceaa076f9f225567"
"e71e4c08df50d8d0111d6386161df184fca0f362"
"e24e47d2b433ec4321d190c70dd0d83772b28165"
"f591cf800092ef75dcc12c00b5f0d39b1bfc2cc0"
"1bb2dbecbf06af3dbbbe713a5d24d9609b0a074b"
"d5d1e3587fd829b8dfc7d0f1c8cca377edb5cc3c"
"c06bb26ffd0eaffe4f87985665e08436c8e1c420"
"0437b3746c32e367e1ebecb68e629ce18842020c"
"df73d036ff509d5828c59b3838a763d792819f25"
"be0bd27e626becec8070adce55909592b33a4392"
"a206350dd37fa167f0a8058b4407c08dbad5296d"
"c9516be3ea58bd00d50712669522e57647dfb5d4"
"19412e631d30e04c08e67eccf2f53779fe534f78"
"c8c5399bf62b7186b49c04792691c3fc341bfc6c"
"bf452a71a24f7b2b6dd2470d3b4c56ac5eac0f1e"
"5a0ef13e3caaeff0a524f5d76a8a6c64bc6de6d8"
"6bc940dbea283e3258d33217074a7b56e551ad76"
"5081ce20f9bd88889e679fc7b448a0a98c5f8c81"
"a1948139b0d8cd1034815dc5801b59f171de3556"
"3833dd23978a8525738f0ea42ee0f530d830e732"
"809af457fd9b9ec8e5445379b2d421f755a7c303"
"1c4143492a76f8c45aac02f90092737d97e995f0"
