"bdc5341ff65278a3cc80b2e8a02a2f02aa1fac06"
"b0d4ae30f5a23fa9da87e9396b78e6442b351ddc","CHANGE_SIGNATURE","{Function xdl_hash_record_verbatim(char, char) at xdiff/xutils.c:307}","{Function xdl_hash_record_verbatim(uint8_t, uint8_t) at xdiff/xutils.c:307}","-305","-305"
"b0d4ae30f5a23fa9da87e9396b78e6442b351ddc","CHANGE_SIGNATURE","{Function xdl_hash_record_verbatim(char, char) at xdiff/xutils.h:37}","{Function xdl_hash_record_verbatim(uint8_t, uint8_t) at xdiff/xutils.h:37}","-35","-35"
"b0d4ae30f5a23fa9da87e9396b78e6442b351ddc","CHANGE_SIGNATURE","{Function xdl_hash_record_with_whitespace(char, char, long) at xdiff/xutils.c:252}","{Function xdl_hash_record_with_whitespace(uint8_t, uint8_t, uint64_t) at xdiff/xutils.c:252}","-250","-250"
"b0d4ae30f5a23fa9da87e9396b78e6442b351ddc","CHANGE_SIGNATURE","{Function xdl_hash_record(char, char, long) at xdiff/xutils.h:39}","{Function xdl_hash_record(uint8_t, uint8_t, uint64_t) at xdiff/xutils.h:39}","-37","-37"
"b0d4ae30f5a23fa9da87e9396b78e6442b351ddc","CHANGE_SIGNATURE","{Function xdl_hash_record_with_whitespace(char, char, long) at xdiff/xutils.h:38}","{Function xdl_hash_record_with_whitespace(uint8_t, uint8_t, uint64_t) at xdiff/xutils.h:38}","-36","-36"
"9bd193253c5e590203fc566ad7cff8f891ec0493"
"10f97d6affcb59bdcb74a6878d3d9da0eec81296"
"f007f4f4b473565fb2e94780028399030926bacb"
"6971934d9bb4b8176b48658482862169a4582913"
"155caac7d1fa981b21192c598cf9bbffdb5aea12"
"fd7d79d068dd14a4d7a4a93f7bfd31cf24020aec","EXTRACT","{Function print_fields(int, char, repository, enum output_format) at builtin/repo.c:88}","{Function print_field(enum output_format, char, char) at builtin/repo.c:88}","-86","-86"
"08dfa5983572645ae7cc51b49cadfdf216ecfec6"
"a6238ee16371247517e39da36782614a229184ff","CHANGE_SIGNATURE","{Function show_worktree(worktree, int, int) at builtin/worktree.c:982}","{Function show_worktree(worktree, worktree_display, int, int) at builtin/worktree.c:986}","-980","-984"
"14b561e7685ee91d6a3d39684f9089c902641083"
"17bd1108eac98d8977a24233a498143ffd577c31"
"e96105aa1741ebb61c17a59aee962058a3743e09"
"a031b6181a1e1ee6768d19d6a03b031b6e9004e9"
"5a993593b24df699f60841296795f9a6ca60d399"
"f05df7ffca492b37d604ad6beed788055eb56ebd"
"830424def4896dbf041d41dad873f5b86fdf9bfa"
"0b6ec075df2ac77a4792b8b1a7290a36b636012b","CHANGE_SIGNATURE","{Function fsck_ident(char, object_id, enum object_type, fsck_options) at fsck.c:862}","{Function fsck_ident(char, char, object_id, enum object_type, fsck_options) at fsck.c:862}","-860","-860"
"c4c9089584d0ed04978e8d0945b2ba2985e67bd3"
"a9990f8ec0e750a68802f7d79d2aa2293c4811b4"
"4deb882e54152c31bef23f8b33ad38b7bc26d398"
"65e8141f051401a101567b95860424d94f42ef39"
"cd99203f86ea32e0b84d1ef18f5148b74972f617"
"af3919816f20c7c54e6d377945b2f6344b3588fe"
"b0d5c88cca3d67fd020d1e71fb04380cd15f5e55"
"d22a488482092da64ad19fda82edde199bed2466"
"a562d90a350dcbddc8794809aef9608467022e34"
"d5663a4b05640a44aa52a0cc32ba6a601d7c9149"
"ffe702b3edf85aa924d685a8603205d47e94e851"
"c64eb849b14e5a78864f4260ccc12f46052020ec"
"f18aa68861538e93421699aa366d6691a85258b6"
"ffffb987fcd3b3d6b88aceed87000ef4a5b6114e"
"881793c4f71c84e70af256c5721475c7c088b3f7"
"9a2fb147f2c61d0cab52c883e7e26f5b7948e3ed"
"cb034c020aba54360e7c19faf82021399bf131e7","EXTRACT","{Function check_commit_signature(commit, signature_check) at commit.c:1318}","{Function verify_commit_buffer(char, size_t, signature_check) at commit.c:1318}","-1316","-1316"
"388517c14ce62e1c52b091af862bbaf28dbabb7a","EXTRACT","{Function parse_new_commit(char) at builtin/fast-import.c:2818}","{Function finalize_commit_buffer(strbuf, signature_data, signature_data, strbuf) at builtin/fast-import.c:2818}","-2816","-2816"
"7a03a10a3a746dd8565a3a0e6126f60523b41738"
"878fef8ebf6cf513842de14284ee58f4d92fcef3"
"ffff0bb0dac1f1b5e559ab61ca55616dda1e87c6"
"ad892a61d6dd73211aafbc72e177ffa31e4cbec3"
"6fe288bfbcbbabc3d399dd71f876dccf71affff0"
"66c78e0653a4e60c625b8400da31da0ba5bd1286"
"1480c3907b4d1008620b7f49a8640815bce75989"
"c35d202dcdfb86b799a911ba0898d6a93210fcbd"
"c7b5e0e58e3344eb866d0b09aeeeffaf5a3e3ae2"
"8b26798b424a1347edad945cd784409595c1569b"
"df90eccd931dfd8e6ecbc0c18c5037c85cc115dc"
"4580bcd2354aab9369164d936f7ccaa21fc98c98"
"51358a1ede7f4b6b50e4e5a86558af5204691fe0"
"fd372d9b1a69a01a676398882bbe3840bf51fe72"
"773b840da10cfec1b667af33cb6eba8a80d6b2f4"
"ab2693cb52a40f597d3cc2b6938626d14655f7c0"
"9fb15a8e1430b77e2cc771e425ce4f0954ce4777"
"a675104c399d242dd3ff5a0823fcd770563cf60f"
"3a4eb5ad2e9166255d5921196470710523f24ec4"
"8d8e3c61874bbcf50d64aff34fb6c533458adf5e"
"35925f1832ac00a4926623dff061a3b52123470b"
"29228cbdc5f8a80b1f61c7cc209ba8e3714cc38e","EXTRACT","{Function fn_out_consume(void, char, unsigned long) at diff.c:2354}","{Function emit_incomplete_line_marker(emit_callback, char, int) at diff.c:1675}","-2352","-1673"
"ced0561828271e8fc3fa2699754c5925969111b5"
"fc7abcd9d5460b381701ef43b7f6dafa73962950"
"f83d1afafb8b772397aa3854184c42f7810fa0df"
"8d4725e48ef29bd857e21e689411878b6eb4df92"
"dee80940b123ad7006e0497391d8c160ae15ba1b"
"42ed0468663dd493c0a0e00edc83b668369157d6","INLINE","{Function macroexpand_one(all_attrs_item, int, int) at attr.c:1109}","{Function fill_one(all_attrs_item, match_attr, int) at attr.c:1091}","-1107","-1089"
"621415c8b5371a4734315232a780dd8282f6fe4f"
"358e94dc7059500af09435112ef1d4e5f7692e52"
"fa052367ef8f7829996ff15368d63edfff0e40c3"
"28b83e6f08ae022d54d79e518e72933ae0930091"
"8c1ce2204cc755bdafec85aaa4ac9c5a686a8bf4"
"f6c5ca387a7693b16158826d157178be0ba439dc"
"e35155588aa9f0355eb7e116ea418c189479f62d"
"135f491f83d4763bdc61642eb0126ce2e6ada286","RENAME","{Function stack_table_sizes_for_compaction(reftable_stack) at reftable/stack.c:1629}","{Function stack_segments_for_compaction(reftable_stack, segment) at reftable/stack.c:1629}","-1627","-1627"
"2c8999027c4d769f149b6431b78afa5f358c0a5b"
"44030a90b29e750e801be2b692df23f0aac43de7"
"95bc4ee7c3007f74c69ee1666e5e7052102501d3"
"b095b7d15937d92e9f9eae5a8f4151ec6dece159"
"7048e74609fbef2c91bfa3a80e3a9c4fc0ac04c9"
"8d71696686762c57e251f8a191ecad28861de6a7"
"bdb1cf831251b16d174f742178caac181add87f4"
"d63417e3ad67e5857cd52f9177fe39719d6ac84a"
"38419bdd45e6fb872383f151b337f030ed30cbb4"
"fade8f074e52f491808da93e4782376969309a17"
"46207a54cca1402532f6e658503a9f6b7ad36fb8"
"d445a78873423c55b79f97361a082272acd17f7b"
"77e7aab693daee402ef37323715207c5a2daec9f"
"d9988b063f377ca68e9b5c3fa3a8a1ff4cc7b900"
"77b7284ccab768981a2cd08b6b2f164d91201e18"
"336ac90c06ec757f613faae4ffc6c32578a99cd1"
"15cd4ef1f495e51f7db39583b7f562e7170da3d2"
"e031fa100603af74def6bf2a646c731e4fcd12fc"
"73b9cdb7c40a675a95758d678c5c7509f98172c8"
"a2584d04344b93610ee9e958d477d743380fc8d7"
"383e5e1c4bfa604bcd479100258b4ff354dbaabb"
"4dbb7f4f820ca392699bac884311e2c9204cddcb"
"4da5bebc17518bace2a15484f345c3494c120135"
"2fd151af1393fb8b380820ef6d64a5241258a0b0"
"aece3bc266d3edf3a2710799876ce538561b5fba"
"4cf919bd7b946477798af5414a371b23fd68bf93"
"c113f4ca4dbba5529af645f7d7837c7dae12b403"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function reftable_be_optimize(ref_store, pack_refs_opts) at refs/reftable-backend.c:1703}","{Function reftable_be_optimize(ref_store, refs_optimize_opts) at refs/reftable-backend.c:1703}","-1701","-1701"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function refs_optimize(ref_store, pack_refs_opts) at refs.h:521}","{Function refs_optimize(ref_store, refs_optimize_opts) at refs.h:521}","-519","-519"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function packed_optimize(ref_store, pack_refs_opts) at refs/packed-backend.c:1776}","{Function packed_optimize(ref_store, refs_optimize_opts) at refs/packed-backend.c:1776}","-1774","-1774"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function should_pack_ref(files_ref_store, reference, pack_refs_opts) at refs/files-backend.c:1356}","{Function should_pack_ref(files_ref_store, reference, refs_optimize_opts) at refs/files-backend.c:1356}","-1354","-1354"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function debug_optimize(ref_store, pack_refs_opts) at refs/debug.c:119}","{Function debug_optimize(ref_store, refs_optimize_opts) at refs/debug.c:119}","-117","-117"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function files_optimize(ref_store, pack_refs_opts) at refs/files-backend.c:1447}","{Function files_optimize(ref_store, refs_optimize_opts) at refs/files-backend.c:1447}","-1445","-1445"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function refs_optimize(ref_store, pack_refs_opts) at refs.c:2316}","{Function refs_optimize(ref_store, refs_optimize_opts) at refs.c:2316}","-2314","-2314"
"2cd99d984122f7f1cd7c3b153ee0a0d566831b30","CHANGE_SIGNATURE","{Function should_pack_refs(files_ref_store, pack_refs_opts) at refs/files-backend.c:1385}","{Function should_pack_refs(files_ref_store, refs_optimize_opts) at refs/files-backend.c:1385}","-1383","-1383"
"9b93ab8a9c61c53b3b9b2b3ba60c3e5d66b8ff56","RENAME","{Function debug_pack_refs(ref_store, pack_refs_opts) at refs/debug.c:119}","{Function debug_optimize(ref_store, pack_refs_opts) at refs/debug.c:119}","-117","-117"
"9b93ab8a9c61c53b3b9b2b3ba60c3e5d66b8ff56","INLINE","{Function reftable_be_pack_refs(ref_store, pack_refs_opts) at refs/reftable-backend.c:1703}","{Function reftable_be_optimize(ref_store, pack_refs_opts) at refs/reftable-backend.c:1703}","-1701","-1701"
"9b93ab8a9c61c53b3b9b2b3ba60c3e5d66b8ff56","RENAME","{Function packed_pack_refs(ref_store, pack_refs_opts) at refs/packed-backend.c:1776}","{Function packed_optimize(ref_store, pack_refs_opts) at refs/packed-backend.c:1776}","-1774","-1774"
"9b93ab8a9c61c53b3b9b2b3ba60c3e5d66b8ff56","INLINE","{Function files_pack_refs(ref_store, pack_refs_opts) at refs/files-backend.c:1447}","{Function files_optimize(ref_store, pack_refs_opts) at refs/files-backend.c:1447}","-1445","-1445"
"61ac8ba0f034b61d7353a799fecae9fe45137a72"
"bea37f1d647c6b17896eb3f0c210ac8dfc27b6d7"
"a29e2e8fe7e3935e23d2a03dc429cc9c2e68bfbe","CHANGE_SIGNATURE","{Function grab_commit_values(atom_value, int, object) at ref-filter.c:1502}","{Function grab_commit_values(atom_value, int, expand_data, char, strbuf, int) at ref-filter.c:1531}","-1500","-1529"
"a29e2e8fe7e3935e23d2a03dc429cc9c2e68bfbe","CHANGE_SIGNATURE","{Function grab_signature(atom_value, int, object) at ref-filter.c:1762}","{Function grab_signature(atom_value, int, expand_data, char, strbuf, int) at ref-filter.c:1804}","-1760","-1802"
"a29e2e8fe7e3935e23d2a03dc429cc9c2e68bfbe","CHANGE_SIGNATURE","{Function grab_values(atom_value, int, object, expand_data) at ref-filter.c:2069}","{Function grab_values(atom_value, int, expand_data, char, strbuf, int) at ref-filter.c:2121}","-2067","-2119"
"a29e2e8fe7e3935e23d2a03dc429cc9c2e68bfbe","CHANGE_SIGNATURE","{Function get_object(ref_array_item, int, object, expand_data, strbuf) at ref-filter.c:2295}","{Function get_object(ref_array_item, int, expand_data, strbuf) at ref-filter.c:2363}","-2293","-2361"
"a29e2e8fe7e3935e23d2a03dc429cc9c2e68bfbe","CHANGE_SIGNATURE","{Function grab_describe_values(atom_value, int, object) at ref-filter.c:1922}","{Function grab_describe_values(atom_value, int, expand_data) at ref-filter.c:1975}","-1920","-1973"
"a29e2e8fe7e3935e23d2a03dc429cc9c2e68bfbe","CHANGE_SIGNATURE","{Function grab_tag_values(atom_value, int, object) at ref-filter.c:1479}","{Function grab_tag_values(atom_value, int, expand_data, char, strbuf, int) at ref-filter.c:1496}","-1477","-1494"
"e66077ae45813a5ca269a7d676310a243bdcc1c2"
"6ec4c0b45ba916770c6fbc03df94018ca06fb77e"
"7ec85185b197ce1cd28721a6f4415fb9db5cd42f","CHANGE_SIGNATURE","{Function peel_object(repository, object_id, object_id) at object.h:297}","{Function peel_object(repository, object_id, object_id, unsigned) at object.h:308}","-295","-306"
"7ec85185b197ce1cd28721a6f4415fb9db5cd42f","INLINE","{Function deref_tag_noverify(repository, object) at tag.c:97}","{Function peel_object(repository, object_id, object_id, unsigned) at object.c:210}","-95","-208"
"7ec85185b197ce1cd28721a6f4415fb9db5cd42f","CHANGE_SIGNATURE","{Function peel_object(repository, object_id, object_id) at object.c:210}","{Function peel_object(repository, object_id, object_id, unsigned) at object.c:210}","-208","-208"
"705114772e0a0741c3288329bd9ac4e11e38db9a"
"5a5c7359f77ecd1bc4b0e172563161d602f131d3"
"feaaea4c123e6b94ebbdc2135278946ee9cc8eed","CHANGE_SIGNATURE","{Function show_one(show_one_options, char, object_id) at builtin/show-ref.c:33}","{Function show_one(show_one_options, reference) at builtin/show-ref.c:33}","-31","-31"
"70b783c3a194746d8b747677615f33b94454146f","CHANGE_SIGNATURE","{Function ref_array_push(ref_array, char, object_id) at ref-filter.h:196}","{Function ref_array_push(ref_array, char, object_id, object_id) at ref-filter.h:198}","-194","-196"
"70b783c3a194746d8b747677615f33b94454146f","CHANGE_SIGNATURE","{Function pretty_print_ref(char, object_id, ref_format) at ref-filter.h:189}","{Function pretty_print_ref(char, object_id, object_id, ref_format) at ref-filter.h:190}","-187","-188"
"70b783c3a194746d8b747677615f33b94454146f","CHANGE_SIGNATURE","{Function ref_array_push(ref_array, char, object_id) at ref-filter.c:2827}","{Function ref_array_push(ref_array, char, object_id, object_id) at ref-filter.c:2837}","-2825","-2835"
"70b783c3a194746d8b747677615f33b94454146f","CHANGE_SIGNATURE","{Function pretty_print_ref(char, object_id, ref_format) at ref-filter.c:3587}","{Function pretty_print_ref(char, object_id, object_id, ref_format) at ref-filter.c:3596}","-3585","-3594"
"70b783c3a194746d8b747677615f33b94454146f","CHANGE_SIGNATURE","{Function apply_ref_filter(char, char, object_id, int, ref_filter) at ref-filter.c:2874}","{Function apply_ref_filter(reference, ref_filter) at ref-filter.c:2885}","-2872","-2883"
"70b783c3a194746d8b747677615f33b94454146f","CHANGE_SIGNATURE","{Function new_ref_array_item(char, object_id) at ref-filter.c:2809}","{Function new_ref_array_item(char, object_id, object_id) at ref-filter.c:2816}","-2807","-2814"
"adecd5f0b6fdd40219d5503fdaf46aa8d36a4ff7","CHANGE_SIGNATURE","{Function write_v0_ref(upload_pack_data, char, char, object_id) at upload-pack.c:1251}","{Function write_v0_ref(upload_pack_data, reference, char) at upload-pack.c:1251}","-1249","-1249"
"f89866163704528f1a6570e134853dbb99120e7c"
"eb2934d94b43388642ce4840994800310a6d3456"
"4cea0422879f6a64c0f7ad0ddac6d43897a53e94"
"89baa52da612dde6da031acfa2cb957d4297d544","CHANGE_SIGNATURE","{Function should_pack_ref(files_ref_store, char, object_id, unsigned int, pack_refs_opts) at refs/files-backend.c:1369}","{Function should_pack_ref(files_ref_store, reference, pack_refs_opts) at refs/files-backend.c:1366}","-1367","-1364"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_one_refname(char, char, object_id, int, void) at builtin/fetch.c:292}","{Function add_one_refname(reference, void) at builtin/fetch.c:292}","-290","-290"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function rev_list_insert_ref_oid(char, char, object_id, int, void) at fetch-pack.c:191}","{Function rev_list_insert_ref_oid(reference, void) at fetch-pack.c:191}","-189","-189"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function send_ref(char, char, object_id, int, void) at ls-refs.c:78}","{Function send_ref(reference, void) at ls-refs.c:78}","-76","-76"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function mark_tagged(char, char, object_id, int, void) at builtin/pack-objects.c:834}","{Function mark_tagged(reference, void) at builtin/pack-objects.c:834}","-832","-832"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function append_oid_to_array(char, char, object_id, int, void) at submodule.c:1258}","{Function append_oid_to_array(reference, void) at submodule.c:1255}","-1256","-1253"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_ref(char, char, object_id, int, void) at shallow.c:745}","{Function add_ref(reference, void) at shallow.c:741}","-743","-739"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_existing(char, char, object_id, int, void) at builtin/show-ref.c:102}","{Function add_existing(reference, void) at builtin/show-ref.c:101}","-100","-99"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function show_text_ref(char, char, object_id, int, void) at http-backend.c:516}","{Function show_text_ref(reference, void) at http-backend.c:516}","-514","-514"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function midx_snapshot_ref_one(char, char, object_id, int, void) at repack-midx.c:19}","{Function midx_snapshot_ref_one(reference, void) at repack-midx.c:19}","-17","-17"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function append_matching_ref(char, char, object_id, int, void) at builtin/show-branch.c:457}","{Function append_matching_ref(reference, void) at builtin/show-branch.c:455}","-455","-453"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function check_ref(char, char, object_id, int, void) at upload-pack.c:873}","{Function check_ref(reference, void) at upload-pack.c:873}","-871","-871"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function fsck_handle_ref(char, char, object_id, int, void) at builtin/fsck.c:533}","{Function fsck_handle_ref(reference, void) at builtin/fsck.c:533}","-531","-531"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_bisect_ref(char, char, object_id, int, void) at builtin/bisect.c:552}","{Function add_bisect_ref(reference, void) at builtin/bisect.c:549}","-550","-547"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function each_ref(char, char, object_id, int, void) at t/helper/test-ref-store.c:157}","{Function each_ref(reference, void) at t/helper/test-ref-store.c:157}","-155","-155"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function show_reference(char, char, object_id, int, void) at builtin/rev-parse.c:220}","{Function show_reference(reference, void) at builtin/rev-parse.c:220}","-218","-218"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function mark_for_removal(char, char, object_id, int, void) at bisect.c:1181}","{Function mark_for_removal(reference, void) at bisect.c:1180}","-1179","-1178"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function mark_bitmap_preferred_tip(char, char, object_id, int, void) at builtin/pack-objects.c:4536}","{Function mark_bitmap_preferred_tip(reference, void) at builtin/pack-objects.c:4534}","-4534","-4532"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function append_ref_to_tracked_list(char, char, object_id, int, void) at builtin/remote.c:1128}","{Function append_ref_to_tracked_list(reference, void) at builtin/remote.c:1125}","-1126","-1123"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function mark_uninteresting(char, char, object_id, int, void) at shallow.c:629}","{Function mark_uninteresting(reference, void) at shallow.c:629}","-627","-627"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function show_reference(char, char, object_id, int, void) at builtin/replace.c:50}","{Function show_reference(reference, void) at builtin/replace.c:50}","-48","-48"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_pending_uninteresting_ref(char, char, object_id, int, void) at builtin/checkout.c:1066}","{Function add_pending_uninteresting_ref(reference, void) at builtin/checkout.c:1066}","-1064","-1064"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_branch_for_removal(char, char, object_id, int, void) at builtin/remote.c:573}","{Function add_branch_for_removal(reference, void) at builtin/remote.c:573}","-571","-571"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function send_ref(char, char, object_id, int, void) at upload-pack.c:1295}","{Function send_ref(reference, void) at upload-pack.c:1294}","-1293","-1292"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function append_remote_ref(char, char, object_id, int, void) at builtin/show-branch.c:431}","{Function append_remote_ref(reference, void) at builtin/show-branch.c:430}","-429","-428"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function rename_one_ref(char, char, object_id, int, void) at builtin/remote.c:716}","{Function rename_one_ref(reference, void) at builtin/remote.c:713}","-714","-711"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function get_stale_heads_cb(char, char, object_id, int, void) at remote.c:2405}","{Function get_stale_heads_cb(reference, void) at remote.c:2403}","-2403","-2401"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function do_for_each_reflog_helper(char, char, object_id, int, void) at refs.c:2756}","{Function do_for_each_reflog_helper(reference, void) at refs.c:2770}","-2754","-2768"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function find_symref(char, char, object_id, int, void) at upload-pack.c:1302}","{Function find_symref(reference, void) at upload-pack.c:1300}","-1300","-1298"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function get_first_good(char, char, object_id, int, void) at builtin/bisect.c:1168}","{Function get_first_good(reference, void) at builtin/bisect.c:1164}","-1166","-1162"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function show_ref(char, char, object_id, int, void) at builtin/show-ref.c:69}","{Function show_ref(reference, void) at builtin/show-ref.c:69}","-67","-67"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function append_head_ref(char, char, object_id, int, void) at builtin/show-branch.c:416}","{Function append_head_ref(reference, void) at builtin/show-branch.c:416}","-414","-414"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function mark_complete_oid(char, char, object_id, int, void) at fetch-pack.c:619}","{Function mark_complete_oid(reference, void) at fetch-pack.c:615}","-617","-613"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function add_ref_tag(char, char, object_id, int, void) at builtin/pack-objects.c:3309}","{Function add_ref_tag(reference, void) at builtin/pack-objects.c:3308}","-3307","-3306"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function mark_complete(char, char, object_id, int, void) at walker.c:229}","{Function mark_complete(reference, void) at walker.c:229}","-227","-227"
"bdbebe5714b25dc9d215b48efbb80f410925d7dd","CHANGE_SIGNATURE","{Function push_tip_to_list(char, char, object_id, int, void) at reflog.c:426}","{Function push_tip_to_list(reference, void) at reflog.c:426}","-424","-424"
