"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"2a9eb66ddcf7c47ffbf22f52ce888dc3da9e5fac"
"7239c72eca82be58f07cd22ba03868ae17fddfd6"
"1a127177667448654c72faf3c5f43459b08d38f8"
"595d00cb494e3fdc2d30967310c3db087208c82d","EXTRACT","{method_declaration loadPackage(lpkg *loaderPackage) at vendor/golang.org/x/tools/go/packages/packages.go:1028}","{method_declaration newTypesInfo() at vendor/golang.org/x/tools/go/packages/packages.go:1301}","281","17"
"d9fa84260a1a54bfa2a99bd0d71b59bf6a7f68ca"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration RoundTripOpt(req *http.Request, opt RoundTripOpt) at vendor/golang.org/x/net/http2/transport.go:576}","{method_declaration RoundTrip(req *http.Request) at vendor/golang.org/x/net/http2/transport.go:3291}","67","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","CHANGE_SIGNATURE","{method_declaration newClientConn(c net.Conn, singleUse bool) at vendor/golang.org/x/net/http2/transport.go:778}","{method_declaration newClientConn(c net.Conn, singleUse bool, internalStateHook func()) at vendor/golang.org/x/net/http2/transport.go:791}","91","92"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration closeReqBodyLocked() at vendor/golang.org/x/net/http2/transport.go:488}","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3295}","11","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration newClientConn(c net.Conn, singleUse bool) at vendor/golang.org/x/net/http2/transport.go:778}","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3295}","91","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3172}","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3295}","5","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration cleanupWriteRequest(err error) at vendor/golang.org/x/net/http2/transport.go:1599}","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3295}","98","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration closeConn() at vendor/golang.org/x/net/http2/transport.go:1090}","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3295}","5","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration idleStateLocked() at vendor/golang.org/x/net/http2/transport.go:1019}","{method_declaration isUsableLocked() at vendor/golang.org/x/net/http2/transport.go:1070}","39","8"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration forceCloseConn() at vendor/golang.org/x/net/http2/transport.go:1098}","{method_declaration Close() at vendor/golang.org/x/net/http2/transport.go:3295}","9","3"
"98ec249d2b9a8ad912d8c7b481fa1facaf665a51","EXTRACT","{method_declaration RoundTrip(req *http.Request) at vendor/golang.org/x/net/http2/transport.go:3206}","{method_declaration RoundTrip(req *http.Request) at vendor/golang.org/x/net/http2/transport.go:3291}","7","3"
"e229e91247042691958a6f17e55ddc035133cb98"
"1a4e4dafe9831ab4ba613d71a953d92c790f098e"
"e0795ef3ab1d950402304516347070743c0bb7a2","CHANGE_SIGNATURE","{method_declaration signature(recv *types.Var, rparams []*types.TypeParam, tparams []*types.TypeParam) at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:1052}","{method_declaration signature(paramPkg *types.Package, recv *types.Var, rparams []*types.TypeParam, tparams []*types.TypeParam) at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:1052}","6","6"
"e0795ef3ab1d950402304516347070743c0bb7a2","CHANGE_SIGNATURE","{method_declaration paramList() at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:1073}","{method_declaration paramList(pkg *types.Package) at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:1073}","7","7"
"e0795ef3ab1d950402304516347070743c0bb7a2","CHANGE_SIGNATURE","{method_declaration param() at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:1081}","{method_declaration param(pkg *types.Package) at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:1081}","6","6"
"e0795ef3ab1d950402304516347070743c0bb7a2","CHANGE_SIGNATURE","{method_declaration obj(name string) at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:568}","{method_declaration obj(pkg *types.Package, name string) at vendor/golang.org/x/tools/internal/gcimporter/iimport.go:568}","115","115"
"48e96d4353f8a0102e565d5c371569fba1207f90"
"dccdb1b61839b802b5a704093feb3766def08e09","CHANGE_SIGNATURE","{function_declaration parseARM64SystemRegisters(isar0, isar1, mmfr1, pfr0 uint64) at vendor/golang.org/x/sys/cpu/cpu_arm64.go:71}","{function_declaration parseARM64SystemRegisters(isar0, isar1, pfr0 uint64) at vendor/golang.org/x/sys/cpu/cpu_arm64.go:71}","129","113"
"7ddc5f609a4a3d64229058ada37935f98f13c8b3"
"1175dd348e3db20a860f55db30cc3cadc948fab5"
"6cbabb04b9e6be23034a259d521df0d7fe3110e1"
"fae334b4c0ae36197b22fac9170e845cc543982e","EXTRACT","{method_declaration parseTypeName() at vendor/google.golang.org/protobuf/internal/encoding/text/decode.go:432}","{method_declaration parseTypeNameError(s []byte, numUnconsumedChars int) at vendor/google.golang.org/protobuf/internal/encoding/text/decode.go:526}","66","6"
"beeacde4b234f66aafb3ba7562f2be32bccaace4"
"8452b64f3296ea42571494fc09fb03268a2139c3"
"b293e73bdbe8294a9b6769cd98cf99a6f3965769"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration ToOCI() at vendor/github.com/containerd/nri/pkg/api/resources.go:84}","{method_declaration ToOCI() at vendor/github.com/containerd/nri/pkg/api/net-device.go:45}","59","9"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration adjustResources(resources *LinuxResources, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:625}","{method_declaration adjustMemoryResource(mem, targetContainer, targetReply *LinuxMemory, id, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:719}","168","80"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration updateResources(reply, u *ContainerUpdate, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:874}","{method_declaration adjustMemoryResource(mem, targetContainer, targetReply *LinuxMemory, id, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:719}","159","80"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration updateResources(reply, u *ContainerUpdate, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:874}","{method_declaration adjustCPUResource(cpu, targetContainer, targetReply *LinuxCPU, id, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:800}","159","71"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4963}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:5018}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration ToOCI() at vendor/github.com/containerd/nri/pkg/api/resources.go:84}","{method_declaration ToOCI() at vendor/github.com/containerd/nri/pkg/api/resources.go:90}","59","61"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4766}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4910}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:5075}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4862}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4766}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{function_declaration New(name, version string, syncFn SyncFn, updateFn UpdateFn, opts ...Option) at vendor/github.com/containerd/nri/pkg/adaptation/adaptation.go:148}","{function_declaration getWasmService() at vendor/github.com/containerd/nri/pkg/adaptation/wasm-enabled.go:30}","51","22"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:5018}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4862}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4910}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4814}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:5075}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration adjustResources(resources *LinuxResources, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:625}","{method_declaration adjustCPUResource(cpu, targetContainer, targetReply *LinuxCPU, id, plugin string) at vendor/github.com/containerd/nri/pkg/adaptation/result.go:800}","168","71"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:521}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4814}","3","3"
"01440122f2c83e051e71a0161a1bc2e3d98b19b0","EXTRACT","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:578}","{method_declaration Descriptor() at vendor/github.com/containerd/nri/pkg/api/api.pb.go:4963}","3","3"
"32d4f64a6585ec1494745accf4c8bf8fb9e4d09f"
"6766ce7be26ab97ce84c8d1f72090757a0aab4a1"
"2c533f93270ac9356248dbe8fd9fc05b0a90cdde"
"4b4223a8d42f37a9dc559fb24a597ab2d7f4ebfd"
"9ae239e65463f1e3e6011d9860261faa475e7765"
"7b74376ff1a484cae2881d3a56bc8e4c8e071869"
"34ee29ceaabfe378cf56ec17bb647c30e573a143"
"e254a9f0f1ebe62bb5d9f14b5c98baaf21584c7a"
"f39912a30e6700063de98c2c28102222b2a8273f"
"8f3bfa3f34088a96b578dd1aedfaf31b4cff3253"
"0fd5cc134b687d24afd1259dcab2fab4b74e0f72"
"6c845ded188bb52b56903e7e9a12fa253964e253"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val int64,
	requestMethod RequestMethodAttr,
	urlScheme string,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:1534}","25","25"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val float64,
	requestMethod RequestMethodAttr,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:725}","25","26"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:619}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:886}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val int64,
	requestMethod RequestMethodAttr,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:892}","25","26"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:886}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val float64,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:283}","25","25"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:170}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val int64,
	requestMethod RequestMethodAttr,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:558}","25","26"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val float64,
	requestMethod RequestMethodAttr,
	urlScheme string,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:1360}","25","25"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val float64,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:283}","25","25"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:797}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val int64,
	requestMethod RequestMethodAttr,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:892}","25","26"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:708}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val float64,
	requestMethod RequestMethodAttr,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:725}","25","26"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val int64,
	requestMethod RequestMethodAttr,
	urlScheme string,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:1186}","25","25"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconv/env.go:148}","{method_declaration Record(ctx context.Context, val int64, attrs ...attribute.KeyValue) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/rpcconv/metric.go:708}","25","15"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val float64,
	requestMethod RequestMethodAttr,
	urlScheme string,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:1360}","25","25"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","CHANGE_SIGNATURE","{method_declaration HandleConn(ctx context.Context, info stats.ConnStats) at vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/stats_handler.go:134}","{method_declaration HandleConn(context.Context, stats.ConnStats) at vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/stats_handler.go:260}","2","3"
"8c0e404f6f0183123271d2bf3ae798d00c2b48a2","EXTRACT_MOVE","{method_declaration RecordMetrics(ctx context.Context, md ServerMetricData) at vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/env.go:148}","{method_declaration Record(
	ctx context.Context,
	val int64,
	requestMethod RequestMethodAttr,
	serverAddress string,
	serverPort int,
	attrs ...attribute.KeyValue,
) at vendor/go.opentelemetry.io/otel/semconv/v1.37.0/httpconv/metric.go:558}","25","26"
